row,flirtation,identity_attack,insult,severe_toxicity,sexually_explicit,threat,label
3015,0.41379595,0.30585685,0.7841075,0.8546382,0.38713908,0.8496349,Offensive
3016,0.34780756,0.93420315,0.93682694,0.8588407,0.6522458,0.21662137,Offensive
3017,0.36130017,0.26704285,0.79682916,0.83120704,0.4570787,0.31081304,Profanity
3018,0.43285528,0.20267841,0.57855374,0.7473183,0.5840968,0.2042272,Offensive
3019,0.4311919,0.5939155,0.8964349,0.8660366,0.7991993,0.2488754,Profanity
3020,0.6648786,0.25046685,0.7558074,0.71962065,0.9770172,0.29993922,Neutral
3021,0.18180004,0.28493384,0.72765124,0.8546382,0.13745654,0.9800452,Neutral
3022,0.79079455,0.103717744,0.65126413,0.7271714,0.95597285,0.20255958,Offensive
3023,0.83979475,0.25229633,0.766385,0.7473183,0.98315,0.33230534,Neutral
3024,0.8437023,0.32933208,0.71943045,0.8214078,0.9518403,0.69189227,Offensive
3025,0.62306476,0.27641433,0.823063,0.8546382,0.940352,0.28792527,Offensive
3026,0.7008284,0.2845866,0.81805104,0.85893285,0.9770172,0.24915768,Offensive
3027,0.25882143,0.2879602,0.92501026,0.86612374,0.65279627,0.19976027,Offensive
3028,0.6043872,0.2732668,0.7588452,0.78358895,0.87872106,0.2874161,Offensive
3029,0.40221626,0.32717317,0.9459576,0.88678163,0.5380323,0.20933057,Offensive
3030,0.3099517,0.15615994,0.825724,0.8143158,0.5458751,0.14723185,Profanity
3031,0.72391266,0.88718647,0.66920966,0.7996061,0.90230405,0.9083624,Hate speech
3032,0.5954027,0.12595466,0.37256107,0.7157473,0.7722222,0.41948137,Profanity
3033,0.55873823,0.35069206,0.8772522,0.73438495,0.7722222,0.41488218,Neutral
3034,0.3734919,0.3234371,0.80789447,0.71500087,0.22446322,0.63943374,Neutral
3035,0.8634602,0.13989826,0.6272658,0.8214078,0.96896964,0.2563784,Offensive
3036,0.62080276,0.13257551,0.5122838,0.72331643,0.90230405,0.3242665,Profanity
3037,0.46510094,0.5635265,0.9742847,0.89414346,0.35331446,0.31132162,Offensive
3038,0.43590856,0.13809037,0.6288959,0.8051722,0.51694775,0.2156541,Offensive
3039,0.25209507,0.9490587,0.9658004,0.9452862,0.40068784,0.4123279,Offensive
3040,0.27769804,0.13119017,0.77056617,0.7733768,0.1592426,0.16495895,Profanity
3041,0.72440004,0.13753249,0.656422,0.8214078,0.9770172,0.20422049,Offensive
3042,0.37500283,0.13462399,0.656422,0.7266727,0.44451284,0.16224782,Profanity
3043,0.29880974,0.10431297,0.3790741,0.7445192,0.3068214,0.7921598,Profanity
3044,0.49779677,0.43634284,0.82485914,0.8484325,0.9518403,0.3299595,Profanity
3045,0.16965306,0.122459464,0.62828904,0.7056599,0.13194162,0.2062135,Profanity
3046,0.4294699,0.13326131,0.7207067,0.7776372,0.24824516,0.38060313,Profanity
3047,0.3113424,0.2984351,0.500172,0.88678163,0.12992734,0.9860803,Neutral
3048,0.17548436,0.84302884,0.9535211,0.7549273,0.13503382,0.2772013,Very offensive
3049,0.19646804,0.13732906,0.9489445,0.7861711,0.42281216,0.2323406,Offensive
3050,0.44555226,0.34382156,0.72723687,0.76412696,0.7111959,0.22767237,Offensive
3051,0.46807766,0.15140021,0.7209138,0.8214078,0.6522458,0.2888212,Offensive
3052,0.3568489,0.22599818,0.372297,0.7152888,0.1445314,0.9800452,Neutral
3053,0.20693234,0.16314712,0.8394148,0.70589423,0.14860658,0.2592007,Neutral
3054,0.5163669,0.20604898,0.7823609,0.905036,0.7466809,0.30464005,Profanity
3055,0.8426566,0.3163141,0.7675796,0.86612374,0.9405472,0.65567726,Offensive
3056,0.50562114,0.33036506,0.7278192,0.86085474,0.6522458,0.3415071,Profanity
3057,0.45857692,0.28882024,0.7992546,0.8546382,0.8688342,0.22626054,Offensive
3058,0.67545825,0.60594976,0.93682694,0.9149209,0.96396166,0.38670745,Offensive
3059,0.4243538,0.3058858,0.7899376,0.8775126,0.6522458,0.4813726,Offensive
3060,0.24816288,0.33906257,0.9325718,0.70816565,0.25306362,0.23542415,Offensive
3061,0.3141285,0.09660738,0.67213106,0.8214078,0.271638,0.16239482,Offensive
3062,0.06168812,0.3345165,0.8394148,0.906711,0.05883425,0.9860803,Very offensive
3063,0.75261986,0.116918206,0.45269802,0.72317255,0.9770172,0.1771822,Offensive
3064,0.21024382,0.25973475,0.52598643,0.74487853,0.51694775,0.11491249,Profanity
3065,0.36425832,0.19166324,0.51808727,0.75910133,0.208878,0.96482784,Neutral
3066,0.47571892,0.5264594,0.964476,0.81007373,0.29566172,0.27087995,Offensive
3067,0.4201972,0.5864728,0.93682694,0.7866748,0.29334798,0.3514633,Neutral
3068,0.46724394,0.2716779,0.82493806,0.88678163,0.6522458,0.35374638,Offensive
3069,0.90289146,0.10310194,0.4427375,0.7795857,0.9525393,0.22818689,Profanity
3070,0.64374006,0.4292693,0.72723687,0.70119184,0.83839333,0.38853148,Neutral
3071,0.26049155,0.5438383,0.9076751,0.7271127,0.1331956,0.27479416,Offensive
3072,0.35299402,0.22471729,0.7504811,0.7580155,0.39933553,0.21486573,Offensive
3073,0.4911847,0.46848452,0.95523167,0.90249944,0.91655165,0.29763016,Offensive
3074,0.90289146,0.17483455,0.59276253,0.83448035,0.9646598,0.3513218,Offensive
3075,0.30384535,0.10964828,0.54918057,0.73699266,0.4008246,0.14786948,Profanity
3076,0.27387226,0.9318354,0.8220182,0.7508146,0.18806101,0.26487043,Extremely offensive
3077,0.6375786,0.22670001,0.6130288,0.75936735,0.98384416,0.23532675,Offensive
3078,0.36556444,0.34597814,0.5292588,0.7320371,0.17316698,0.9269937,Neutral
3079,0.7829698,0.497568,0.79493463,0.82450354,0.95597285,0.3219062,Offensive
3080,0.34479243,0.4581174,0.6499063,0.8279959,0.20868333,0.98053,Neutral
3081,0.20497692,0.21030517,0.90914345,0.8995198,0.3968804,0.23113716,Offensive
3082,0.6940599,0.16173497,0.45269802,0.79107577,0.82588786,0.2812884,Profanity
3083,0.46150932,0.76710385,0.9098734,0.88678163,0.6522458,0.27232745,Very offensive
3084,0.21358426,0.19992213,0.4470151,0.7473183,0.09178933,0.9830792,Neutral
3085,0.80579275,0.15994236,0.7024426,0.8559504,0.9642848,0.24982476,Offensive
3086,0.5680978,0.5941188,0.6776625,0.70238405,0.533845,0.5440869,Offensive
3087,0.31527326,0.5384074,0.9098734,0.7206498,0.24363112,0.19753207,Neutral
3088,0.23580314,0.42979166,0.76705796,0.85338974,0.1606003,0.9456398,Offensive
3089,0.86330557,0.28759164,0.62872046,0.8546382,0.9642848,0.3744722,Offensive
3090,0.48296428,0.44048297,0.7274681,0.80488276,0.87872106,0.20440906,Offensive
3091,0.38541237,0.3138239,0.7978576,0.8020827,0.38614953,0.3215369,Offensive
3092,0.5259529,0.2563146,0.7898166,0.8318901,0.4787668,0.3128083,Profanity
3093,0.34970105,0.22727841,0.66349965,0.76688874,0.307527,0.7537777,Profanity
3094,0.12641364,0.27878937,0.9076751,0.7802698,0.2989055,0.11758915,Offensive
3095,0.48723325,0.11175491,0.5072937,0.73470837,0.7991993,0.23469846,Profanity
3096,0.5066619,0.11484329,0.677698,0.85867405,0.6522458,0.31920317,Profanity
3097,0.251093,0.23941746,0.97376835,0.7119702,0.19316497,0.22865708,Offensive
3098,0.3898072,0.38680214,0.9605577,0.95164716,0.8381098,0.5782072,Offensive
3099,0.534607,0.48200545,0.9505456,0.91536796,0.9651466,0.3985339,Offensive
3100,0.87137043,0.17077096,0.67213106,0.8546382,0.9889302,0.2474141,Offensive
3101,0.3271155,0.27158853,0.9658004,0.91536796,0.83811146,0.38398764,Offensive
3102,0.3450062,0.09670253,0.7675796,0.75672925,0.38297632,0.1660852,Profanity
3103,0.786302,0.45259,0.5727504,0.75831157,0.7991993,0.9083624,Neutral
3104,0.2330065,0.25211793,0.43261665,0.71516967,0.08743707,0.9751901,Offensive
3105,0.7864192,0.39505428,0.7872557,0.8889382,0.9830847,0.6794033,Offensive
3106,0.42348865,0.2182341,0.7063948,0.7922106,0.48398924,0.2889302,Profanity
3107,0.35685715,0.6173059,0.9658004,0.86612374,0.53842926,0.2562371,Offensive
3108,0.39424825,0.23944665,0.9277203,0.77281916,0.87872106,0.11712928,Offensive
3109,0.35129508,0.20418558,0.7576213,0.8214078,0.5222511,0.9047658,Offensive
3110,0.23207748,0.15423775,0.7663103,0.8163527,0.38852516,0.09302277,Profanity
3111,0.46037284,0.6069273,0.83001655,0.8149372,0.54685324,0.41306856,Unknown
3112,0.44229835,0.9340332,0.9142675,0.8872736,0.30165216,0.96642965,Extremely offensive
3113,0.7248538,0.45617774,0.9233997,0.7308317,0.45084918,0.26227036,Neutral
3114,0.3624077,0.17428014,0.7024426,0.8160518,0.54320306,0.26767007,Profanity
3115,0.15722333,0.9309879,0.91012377,0.8546382,0.17153299,0.25167197,Offensive
3116,0.80677974,0.29175857,0.8685958,0.8653396,0.9525393,0.29488236,Offensive
3117,0.86348283,0.10657587,0.54089653,0.7063009,0.95597285,0.26392972,Offensive
3118,0.42948726,0.28209093,0.9076751,0.86868435,0.6120556,0.33948377,Offensive
3119,0.19806643,0.09922105,0.45269802,0.71911025,0.22216377,0.15461962,Offensive
3120,0.34809646,0.17769657,0.4609771,0.7473183,0.5605837,0.9083624,Profanity
3121,0.23020746,0.2796916,0.9620437,0.8936887,0.3945909,0.21948053,Offensive
3122,0.64856696,0.11435187,0.50617164,0.74588746,0.9641531,0.24393153,Offensive
3123,0.3658626,0.6894879,0.93682694,0.86612374,0.43313476,0.32057053,Offensive
3124,0.4984163,0.1360816,0.59276253,0.73034036,0.65417904,0.23769611,Profanity
3125,0.2619632,0.30084637,0.9098734,0.8543503,0.5812732,0.16874667,Offensive
3126,0.72152555,0.20977776,0.77058375,0.75122845,0.9548897,0.9083624,Neutral
3127,0.6229429,0.394,0.72756106,0.8083937,0.6522458,0.56660277,Profanity
3128,0.42763352,0.1565303,0.71662503,0.79246396,0.6701387,0.20433123,Offensive
3129,0.25001985,0.5999072,0.656422,0.81678283,0.099342935,0.98047644,Offensive
3130,0.46574157,0.52175903,0.7972782,0.7433723,0.241514,0.26943725,Neutral
3131,0.7624093,0.24560158,0.79738766,0.88678163,0.9770172,0.28625315,Offensive
3132,0.21640925,0.25097802,0.72723687,0.7169967,0.17045666,0.23984635,Profanity
3133,0.4691172,0.33967224,0.7701211,0.778262,0.93946373,0.2679356,Offensive
3134,0.49370554,0.88987,0.85678655,0.8466549,0.7722222,0.41714707,Offensive
3135,0.25519916,0.29768088,0.95765984,0.78084135,0.27531025,0.17396343,Offensive
3136,0.4033932,0.9376123,0.8532361,0.7473183,0.21592318,0.20348927,Extremely offensive
3137,0.27228904,0.26176378,0.90803105,0.8214078,0.2832583,0.2513083,Profanity
3138,0.36662808,0.40204903,0.93682694,0.743564,0.6523623,0.25878108,Offensive
3139,0.74992263,0.28654304,0.7661823,0.9139913,0.87872106,0.9083624,Offensive
3140,0.3525881,0.81136084,0.9605577,0.78021604,0.30303228,0.2712002,Offensive
3141,0.7813207,0.17412975,0.5577769,0.85977,0.9249143,0.69270253,Offensive
3142,0.42196503,0.6342086,0.965096,0.89517385,0.6522458,0.3827382,Very offensive
3143,0.36630788,0.36800313,0.97870165,0.9456558,0.7731415,0.9456398,Offensive
3144,0.054014962,0.45544514,0.575795,0.8102749,0.036376107,0.9800452,Offensive
3145,0.37350643,0.31712762,0.77176774,0.777968,0.57705593,0.24408959,Profanity
3146,0.21917728,0.24587761,0.93682694,0.78262645,0.30198842,0.19973227,Offensive
3147,0.45435187,0.9136209,0.7747474,0.80705214,0.372663,0.6099646,Hate speech
3148,0.24333492,0.58442247,0.5089324,0.7240116,0.123999745,0.96145135,Neutral
3149,0.49330258,0.32993406,0.9334842,0.88689023,0.9525393,0.24930279,Offensive
3150,0.17394361,0.32188192,0.9658004,0.7206054,0.14165448,0.16707443,Neutral
3151,0.4756623,0.9175729,0.9535211,0.88678163,0.96328115,0.33166492,Offensive
3152,0.08023741,0.31730434,0.82485914,0.8197066,0.04846721,0.9800452,Neutral
3153,0.35954145,0.52190363,0.9811452,0.8868181,0.38863105,0.16060488,Offensive
3154,0.37884957,0.3250655,0.7994286,0.77995723,0.28625214,0.8496349,Neutral
3155,0.90289146,0.32341537,0.5830966,0.7473183,0.95597285,0.3343631,Offensive
3156,0.47280058,0.5895313,0.961819,0.753903,0.28954786,0.1571742,Offensive
3157,0.36616597,0.27299094,0.6414326,0.71970844,0.2564155,0.23311728,Profanity
3158,0.105841406,0.3245814,0.9854358,0.8953404,0.26649806,0.27463195,Offensive
3159,0.2649903,0.39049482,0.4168125,0.7473183,0.15283854,0.9621058,Neutral
3160,0.20889176,0.27577826,0.8040782,0.7473183,0.19003396,0.22280677,Profanity
3161,0.79579264,0.3651496,0.8247657,0.9254031,0.92627436,0.69563246,Offensive
3162,0.11109427,0.29535457,0.88997805,0.81860274,0.2363578,0.084343255,Offensive
3163,0.24883568,0.6342086,0.9605577,0.7011723,0.09758547,0.14096408,Neutral
3164,0.34331036,0.12032729,0.7274745,0.78077334,0.3058381,0.4131223,Profanity
3165,0.6105565,0.10590829,0.5022153,0.71309996,0.7619059,0.23677433,Offensive
3166,0.3502356,0.9490587,0.9004399,0.7444552,0.20595853,0.17633627,Extremely offensive
3167,0.28871658,0.18992884,0.71471643,0.7473183,0.16726096,0.29967773,Profanity
3168,0.47001258,0.43779984,0.9605577,0.81642324,0.38196447,0.2561806,Offensive
3169,0.48809806,0.23893113,0.56208146,0.8104714,0.51393193,0.9456398,Profanity
3170,0.45096502,0.40154245,0.54795647,0.5043543,0.41796306,0.25991577,Unknown
3171,0.4786775,0.395472,0.8496861,0.88678163,0.6528827,0.57579243,Offensive
3172,0.47154534,0.843925,0.78462607,0.81630325,0.43344796,0.543763,Unknown
3173,0.3544074,0.8799889,0.7997508,0.72079366,0.19983402,0.2984636,Neutral
3174,0.32241604,0.1816954,0.91297764,0.8214078,0.7722222,0.083993375,Profanity
3175,0.36426553,0.9309879,0.92501026,0.89414346,0.6522458,0.40254897,Offensive
3176,0.54443115,0.32384843,0.7963174,0.86612374,0.81942683,0.33796033,Profanity
3177,0.28299963,0.18092862,0.6325172,0.76097095,0.48730996,0.29399204,Profanity
3178,0.2731602,0.13708808,0.67213106,0.7260836,0.45976427,0.18614854,Offensive
3179,0.24419048,0.037709847,0.4488594,0.70298725,0.30486056,0.6826318,Profanity
3180,0.47139618,0.81136084,0.8264012,0.7473183,0.24253038,0.65619063,Offensive
3181,0.471157,0.6051713,0.7986413,0.8032539,0.6171755,0.61402607,Offensive
3182,0.47840407,0.6815161,0.6701572,0.72692615,0.51694775,0.48732612,Unknown
3183,0.23746505,0.6894879,0.94352174,0.7163274,0.082177915,0.22278978,Offensive
3184,0.4824223,0.7039453,0.9098734,0.8725591,0.55753493,0.80709213,Offensive
3185,0.78114647,0.17804855,0.6344626,0.74793726,0.9840471,0.5069331,Offensive
3186,0.59609526,0.6069273,0.93682694,0.91536796,0.684904,0.3886093,Offensive
3187,0.27546993,0.49706593,0.8772522,0.7473183,0.29053682,0.32559392,Offensive
3188,0.6188496,0.3001646,0.86718524,0.86612374,0.87872106,0.3812699,Offensive
3189,0.36093214,0.68902653,0.9658004,0.88711137,0.51694775,0.23153174,Offensive
3190,0.5921493,0.41578022,0.82488173,0.8021084,0.87872106,0.45840588,Profanity
3191,0.29918295,0.52314717,0.9779695,0.9152835,0.6522458,0.26554304,Profanity
3192,0.5512353,0.2566782,0.85079724,0.7466993,0.9642848,0.25736856,Offensive
3193,0.34660247,0.6567081,0.9098734,0.71498454,0.16668555,0.29610023,Neutral
3194,0.2878515,0.09348117,0.57308096,0.7242873,0.3851813,0.1636321,Profanity
3195,0.12922373,0.20332827,0.82485914,0.75960636,0.30555266,0.12858039,Offensive
3196,0.48787785,0.9149589,0.7990709,0.7473183,0.24814239,0.7062571,Extremely offensive
3197,0.7216639,0.14437291,0.6316888,0.8546382,0.7513938,0.80709213,Profanity
3198,0.102571934,0.1427315,0.9098734,0.71994805,0.131157,0.13467295,Offensive
3199,0.42148864,0.5834977,0.9076751,0.7777064,0.38749835,0.2922296,Offensive
3200,0.35499018,0.19845864,0.7024426,0.77085906,0.38879606,0.16539681,Profanity
3201,0.20727451,0.24582253,0.8772522,0.7242453,0.14817566,0.19912748,Offensive
3202,0.72919273,0.4301129,0.89686674,0.91536796,0.9797154,0.7658759,Offensive
3203,0.35960284,0.13951616,0.8250175,0.8929189,0.51694775,0.3497892,Profanity
3204,0.26258343,0.37433517,0.86909205,0.77836895,0.3958715,0.17090456,Offensive
3205,0.8437956,0.14474596,0.54379517,0.80949175,0.9951251,0.23859924,Offensive
3206,0.132274,0.75305724,0.9535211,0.710679,0.056247573,0.17836247,Offensive
3207,0.48751107,0.23810579,0.59276253,0.7147085,0.9412922,0.18034218,Offensive
3208,0.38241076,0.33386093,0.84405625,0.7473183,0.49337912,0.1772105,Profanity
3209,0.18678488,0.15177675,0.7634637,0.78259224,0.44191545,0.114843,Offensive
3210,0.24275395,0.9586736,0.94251347,0.72722524,0.13660635,0.21579298,Profanity
3211,0.45988593,0.05946429,0.4867639,0.7393116,0.3840118,0.22946908,Offensive
3212,0.33188403,0.9586736,0.94104904,0.8214078,0.30205375,0.23181461,Very offensive
3213,0.3527546,0.8617551,0.9076751,0.8214078,0.6522458,0.19910999,Very offensive
3214,0.24666902,0.3161929,0.9096579,0.8120568,0.23103042,0.19258048,Profanity
3215,0.8021454,0.19939414,0.63415414,0.7663042,0.9770172,0.2567187,Profanity
3216,0.5063886,0.3454723,0.8096129,0.9034181,0.95203483,0.24636889,Offensive
3217,0.1513836,0.31544006,0.9658004,0.7039202,0.077202424,0.2596655,Profanity
3218,0.5321758,0.13714646,0.6693369,0.8214078,0.6522458,0.29050246,Profanity
3219,0.7533375,0.2530572,0.8394148,0.9010828,0.9889302,0.20834753,Offensive
3220,0.275539,0.5613474,0.9658004,0.8295507,0.38214293,0.20441945,Offensive
3221,0.43440312,0.10588818,0.46044,0.72845864,0.41250348,0.24785663,Profanity
3222,0.27363542,0.28345153,0.9076751,0.86612374,0.5653814,0.21388437,Offensive
3223,0.8437023,0.349232,0.7625042,0.9453429,0.9889302,0.7384172,Very offensive
3224,0.5298565,0.48747453,0.9076751,0.91224414,0.95597285,0.29868093,Offensive
3225,0.46541235,0.24207401,0.45269802,0.7473183,0.37161282,0.9805333,Neutral
3226,0.30288967,0.22564593,0.656422,0.70740294,0.19761515,0.1307194,Neutral
3227,0.32024813,0.12775975,0.5627102,0.7090691,0.4176385,0.22189122,Profanity
3228,0.52270484,0.32788572,0.7675796,0.7460807,0.9770172,0.20155849,Offensive
3229,0.48139766,0.31601682,0.8844056,0.89545345,0.59652036,0.38047037,Offensive
3230,0.18591778,0.43381816,0.9076751,0.8546382,0.1870536,0.2163036,Offensive
3231,0.490026,0.45593795,0.92501026,0.7702349,0.3178702,0.30277264,Offensive
3232,0.3938062,0.40643495,0.9083764,0.78796697,0.6055073,0.17091432,Offensive
3233,0.46350044,0.14734288,0.6544457,0.87099886,0.39501113,0.7213492,Profanity
3234,0.49262884,0.09437054,0.5115031,0.71851534,0.9650267,0.12423508,Profanity
3235,0.22646739,0.71997213,0.94299763,0.85801774,0.41535288,0.20403998,Offensive
3236,0.46613657,0.60960144,0.9605577,0.88678163,0.38556215,0.9083624,Offensive
3237,0.37800655,0.4179907,0.8244793,0.8214078,0.3935101,0.30169472,Offensive
3238,0.41955027,0.4053007,0.9093555,0.88719213,0.8380935,0.31454632,Offensive
3239,0.32412255,0.11361811,0.6075216,0.7457546,0.33147103,0.20158486,Profanity
3240,0.105418526,0.10547211,0.8670898,0.71742356,0.06566577,0.17297383,Profanity
3241,0.4407841,0.3495044,0.62868285,0.77925974,0.47666246,0.27482054,Profanity
3242,0.43917805,0.22928964,0.7745689,0.7735315,0.36084077,0.21757856,Profanity
3243,0.35013965,0.18620245,0.6340898,0.710774,0.33370596,0.22311296,Profanity
3244,0.37309107,0.3899537,0.9658004,0.873388,0.9249143,0.25915483,Profanity
3245,0.3783498,0.40410447,0.93337834,0.91496384,0.6522458,0.43247178,Offensive
3246,0.4762979,0.30969605,0.8551459,0.8161435,0.96452487,0.18269521,Offensive
3247,0.40108934,0.54274935,0.8962786,0.9404105,0.51694775,0.9782229,Very offensive
3248,0.72535425,0.28456897,0.7276501,0.7728398,0.9770172,0.29347023,Offensive
3249,0.35501745,0.133646,0.6313193,0.71122295,0.41667134,0.22599944,Profanity
3250,0.4991054,0.12448582,0.5750616,0.708901,0.6522458,0.25383753,Profanity
3251,0.13078485,0.10910996,0.67213106,0.7191306,0.08759727,0.18072115,Profanity
3252,0.15247841,0.26200032,0.9458312,0.90151453,0.35585818,0.29315156,Offensive
3253,0.70327747,0.42103246,0.8620745,0.90003306,0.9525393,0.80709213,Offensive
3254,0.5827754,0.14204602,0.7024426,0.8214078,0.9101616,0.3768056,Profanity
3255,0.78451097,0.27181333,0.7675796,0.88806623,0.9641435,0.7658759,Offensive
3256,0.35267615,0.8805536,0.9098734,0.8105212,0.1754749,0.33970147,Offensive
3257,0.70813495,0.51427335,0.71744734,0.72626776,0.87872106,0.24143168,Profanity
3258,0.416689,0.1437048,0.63568634,0.7199116,0.38134208,0.37335497,Profanity
3259,0.13318546,0.40292758,0.9786208,0.87066674,0.30938908,0.15214847,Offensive
3260,0.7545653,0.17836675,0.6000736,0.72278893,0.9770172,0.21141165,Profanity
3261,0.48112756,0.3109531,0.8772522,0.8214078,0.51694775,0.13908516,Offensive
3262,0.15046895,0.19529682,0.86781263,0.7473183,0.094458416,0.21136414,Profanity
3263,0.1909267,0.15267862,0.7028561,0.74469036,0.14091443,0.25450704,Profanity
3264,0.31861737,0.4457088,0.9535211,0.88678163,0.6522458,0.22268456,Profanity
3265,0.37712067,0.21617801,0.9721743,0.7943294,0.7619059,0.19480808,Offensive
3266,0.6102043,0.38960287,0.79173714,0.74196804,0.4031869,0.43797773,Neutral
3267,0.19504035,0.279569,0.90437394,0.745668,0.12408234,0.20667325,Offensive
3268,0.5084317,0.42948824,0.93682694,0.86612374,0.4177317,0.29157025,Offensive
3269,0.53514594,0.31084463,0.9098734,0.86612374,0.5335945,0.9083624,Offensive
3270,0.37526175,0.25291526,0.8772522,0.8546382,0.48651177,0.29566988,Offensive
3271,0.6577079,0.85946536,0.7994815,0.82754135,0.78180015,0.715052,Very offensive
